,ITUB4.SA,PETR4.SA,SANB11.SA,BBAS3.SA,BBDC4.SA,^BVSP,BRL=X
2013-08-02 00:00:00,8.941330909729004,5.692344665527344,6.540724277496338,11.252519607543945,6.743628978729248,48929.0,2.3041000366210938
2013-08-09 00:00:00,9.204446792602539,6.095767021179199,6.450340747833252,11.80726432800293,6.929177761077881,50908.0,2.321500062942505
2013-08-16 00:00:00,8.781428337097168,6.2427778244018555,6.588292121887207,11.171093940734863,6.623298645019531,51398.0,2.4477999210357666
2013-08-23 00:00:00,8.778343200683594,5.777815818786621,6.3123955726623535,11.512073516845703,6.551048278808594,49922.0,2.3424999713897705
2013-08-30 00:00:00,9.074764251708984,5.996622085571289,6.550237655639648,12.438044548034668,6.77022123336792,52352.0,2.357800006866455
2013-09-06 00:00:00,9.524310111999512,6.102605819702148,6.754783630371094,12.548863410949707,7.124722480773926,53307.0,2.2718000411987305
2013-09-13 00:00:00,9.978438377380371,6.55047082901001,6.978357791900635,13.686824798583984,7.56097412109375,55096.0,2.182800054550171
2013-09-20 00:00:00,9.731293678283691,6.355598449707031,6.849922180175781,13.740294456481934,7.445284843444824,53783.0,2.223299980163574
2013-09-27 00:00:00,9.793088912963867,6.338505268096924,7.206687927246094,13.980875015258789,7.411540985107422,52490.0,2.1895999908447266
2013-10-04 00:00:00,10.014116287231445,6.205169200897217,7.341251850128174,14.328399658203125,7.633594036102295,52997.0,2.2026000022888184
2013-10-11 00:00:00,10.230466842651367,6.225681781768799,7.3748393058776855,14.852341651916504,7.903730392456055,55358.0,2.178100109100342
2013-10-18 00:00:00,10.252105712890625,6.235939025878906,7.245290279388428,15.151744842529297,7.807252883911133,54877.0,2.186300039291382
2013-10-25 00:00:00,10.687897682189941,6.936799049377441,7.403629302978516,15.905590057373047,7.768660545349121,54256.0,2.1810998916625977
2013-11-01 00:00:00,10.208833694458008,6.83765172958374,7.3172607421875,15.285409927368164,7.698718070983887,52741.0,2.2825000286102295
2013-11-08 00:00:00,10.389512062072754,6.991500377655029,7.269277572631836,14.371167182922363,7.599891185760498,53452.0,2.3289999961853027
2013-11-15 00:00:00,10.145235061645508,7.145346164703369,7.067756175994873,13.633359909057617,7.36095666885376,52688.0,2.268699884414673
2013-11-22 00:00:00,10.064835548400879,6.3795294761657715,7.0485615730285645,13.617321014404297,7.409229278564453,51847.0,2.3269999027252197
